payment_id,customer_id,date,amount,payment_method
P5920643,C100624,2024-06-03,299,upi
P6829211,C100625,2023-03-20,299,card
P6700018,C100626,2022-12-23,299,netbanking
P3239261,C100626,2022-05-27,0,netbanking
P8943693,C100626,2023-07-18,299,netbanking
P3176835,C100627,2022-03-23,299,netbanking
P1740912,C100627,2022-01-08,2999,card
P2506840,C100627,2022-03-09,299,card
P6065517,C100627,2023-05-24,299,card
P8675783,C100627,2024-02-12,299,card
P2061499,C100628,2024-02-24,299,upi
P2334796,C100628,2022-05-06,2999,upi
P8101330,C100628,2022-10-22,299,upi
P8107342,C100629,2022-08-03,0,netbanking
P1427074,C100629,2024-05-21,299,upi
P2615625,C100629,2023-08-02,299,netbanking
P1049044,C100631,2023-11-17,299,upi
P6406072,C100631,2022-10-16,299,upi
P7534867,C100631,2023-09-12,299,upi
P2711121,C100631,2023-10-13,299,netbanking
P8588068,C100631,2023-09-26,0,card
P1469738,C100632,2022-03-05,299,netbanking
P7075837,C100632,2024-05-17,299,netbanking
P9233449,C100632,2023-09-24,0,card
P9721174,C100632,2023-01-11,299,netbanking
P5879768,C100633,2022-09-26,299,card
P5572662,C100633,2023-01-02,299,upi
P2493373,C100633,2022-06-22,299,card
P1280104,C100635,2022-06-16,299,netbanking
P9538335,C100635,2023-11-24,299,netbanking
P2506671,C100635,2022-10-29,0,card
P9618008,C100635,2024-06-16,299,netbanking
P7829432,C100636,2023-07-13,299,upi
P5553896,C100636,2022-11-25,2999,upi
P8431314,C100638,2023-07-15,0,upi
P6443058,C100638,2022-06-28,299,upi
P1584338,C100638,2022-12-03,299,upi
P7262350,C100638,2023-12-25,299,upi
P3003715,C100638,2022-11-15,299,card
P3026641,C100638,2022-12-09,299,netbanking
P1807933,C100638,2023-09-13,299,upi
P7202035,C100639,2023-04-14,0,card
P8511870,C100639,2024-05-04,299,netbanking
P8816091,C100639,2024-02-17,2999,card
P7359802,C100641,2024-04-28,0,card
P1497111,C100641,2023-11-05,299,card
P7743147,C100641,2024-05-28,299,card
P8109602,C100641,2022-04-05,299,card
P5623711,C100641,2023-08-25,2999,upi
P4544261,C100641,2022-04-26,299,card
P7124528,C100641,2024-02-18,299,netbanking
P5404929,C100642,2022-06-25,299,card
P7373283,C100643,2022-07-29,299,netbanking
P6254083,C100643,2024-05-18,299,upi
P7040303,C100643,2024-03-06,299,card
P7115138,C100643,2023-08-26,299,upi
P3686370,C100643,2023-07-06,0,card
P8768222,C100643,2023-05-12,299,netbanking
P2033285,C100643,2024-01-25,299,card
P7865702,C100643,2023-12-11,299,upi
P7976936,C100644,2022-05-20,299,netbanking
P2852527,C100644,2023-09-06,299,card
P5224963,C100645,2023-02-02,299,card
P1480221,C100645,2023-09-05,299,netbanking
P1349706,C100645,2023-03-22,299,upi
P9786532,C100645,2024-05-21,299,card
P3988031,C100645,2023-10-23,299,card
P3087391,C100646,2023-03-11,299,netbanking
P1180678,C100646,2022-01-20,2999,netbanking
P4780174,C100646,2022-06-23,0,upi
P2291133,C100646,2022-12-29,0,card
P3306968,C100646,2023-11-05,2999,upi
P5342322,C100646,2022-01-28,299,netbanking
P7438095,C100646,2023-01-10,0,card
P8874165,C100647,2022-12-09,299,upi
P5377529,C100648,2023-12-22,299,netbanking
P5384791,C100648,2023-09-08,0,netbanking
P6806407,C100648,2022-07-19,2999,netbanking
P4431234,C100649,2022-07-25,2999,netbanking
P7015048,C100649,2023-05-04,2999,upi
P9588514,C100649,2023-08-04,299,netbanking
P5505882,C100649,2023-12-13,299,upi
P2426438,C100649,2023-08-30,299,netbanking
P8944891,C100649,2022-09-06,299,netbanking
P1045608,C100650,2023-05-25,0,netbanking
P9654785,C100650,2022-04-26,299,netbanking
P2466434,C100650,2022-04-01,299,upi
P4866792,C100650,2022-05-03,299,upi
P8939861,C100650,2022-08-28,2999,card
P6466017,C100650,2023-09-17,299,upi
P3681603,C100650,2024-06-17,299,netbanking
P4389614,C100650,2022-08-02,299,card
P4944803,C100651,2022-09-30,299,card
P2367974,C100652,2022-10-10,0,upi
P8418417,C100652,2023-10-07,299,upi
P2648950,C100654,2024-06-18,299,card
P9215334,C100654,2022-05-29,2999,upi
P9139636,C100654,2023-05-31,2999,card
P7983679,C100654,2024-03-01,299,upi
P5121915,C100654,2022-09-03,299,netbanking
P9554543,C100654,2024-02-03,299,card
P1686780,C100654,2023-05-12,0,card
P2150780,C100655,2024-01-13,0,upi
P3888554,C100655,2022-07-16,299,card
P1847445,C100655,2022-06-26,0,card
P9514273,C100655,2024-04-30,299,card
P4037504,C100655,2022-05-26,2999,netbanking
P1908956,C100655,2024-06-19,299,netbanking
P5729924,C100655,2022-11-09,299,card
P5928144,C100655,2023-06-16,0,upi
P6336113,C100656,2024-06-01,2999,netbanking
P9234400,C100656,2022-04-25,2999,card
P2645738,C100656,2023-06-12,299,netbanking
P6926678,C100657,2022-09-19,0,card
P2869137,C100657,2023-05-03,299,upi
P1576938,C100657,2024-04-02,2999,upi
P5880679,C100657,2024-03-31,0,upi
P6716160,C100657,2022-05-25,299,card
P1286174,C100657,2023-09-30,299,netbanking
P5943508,C100659,2023-06-08,299,upi
P3233234,C100659,2022-06-18,0,netbanking
P2635732,C100660,2024-02-23,299,card
P1733372,C100660,2023-05-26,2999,upi
P3087132,C100660,2023-12-25,299,netbanking
P4743824,C100660,2023-07-07,0,card
P9295063,C100661,2022-09-02,299,card
P5626659,C100662,2023-11-24,2999,card
P5319204,C100662,2022-08-03,2999,netbanking
P4760865,C100662,2022-02-05,299,netbanking
P6727630,C100662,2022-03-02,299,card
P8935506,C100662,2024-01-27,299,card
P3861633,C100662,2023-08-11,2999,upi
P2524730,C100662,2022-12-07,299,netbanking
P4740724,C100663,2022-08-17,2999,card
P6828807,C100663,2022-09-09,2999,upi
P2933048,C100663,2023-06-18,299,netbanking
P7853589,C100663,2022-08-27,299,netbanking
P3739588,C100663,2023-05-28,299,card
P3722160,C100663,2024-02-18,2999,netbanking
P2370658,C100663,2022-02-18,299,upi
P3616534,C100664,2024-05-27,0,card
P9162253,C100664,2023-09-20,299,netbanking
P8020527,C100664,2023-09-24,299,card
P7174307,C100664,2023-07-21,299,upi
P7778745,C100664,2022-10-22,299,upi
P2550442,C100665,2022-03-25,0,card
P8577991,C100665,2023-01-30,299,card
P1730759,C100668,2022-06-18,0,netbanking
P3296861,C100668,2023-06-11,0,card
P3226653,C100668,2022-04-19,299,upi
P1165384,C100668,2022-10-02,0,upi
P7333260,C100668,2023-04-14,2999,card
P5772753,C100668,2023-03-20,299,card
P4574965,C100669,2023-11-15,299,netbanking
P3556272,C100669,2023-02-03,299,netbanking
P3145289,C100669,2024-04-28,299,card
P5114426,C100669,2022-04-30,299,netbanking
P6581701,C100669,2024-01-12,299,netbanking
P5023537,C100671,2022-04-18,299,card
P7324612,C100672,2022-09-20,299,upi
P6473120,C100672,2023-07-09,299,card
P3224400,C100672,2022-01-28,2999,upi
P2386127,C100672,2024-04-19,299,upi
P9535145,C100673,2022-10-20,299,card
P5304644,C100673,2023-08-23,0,netbanking
P5556286,C100673,2022-12-31,299,netbanking
P5664160,C100673,2023-11-16,2999,netbanking
P8368182,C100673,2024-01-23,0,upi
P6902237,C100673,2022-05-25,0,upi
P8821449,C100673,2022-10-29,0,upi
P3461675,C100673,2024-05-12,2999,card
P5206153,C100675,2023-05-17,2999,netbanking
P6144477,C100675,2024-03-16,0,netbanking
P2807922,C100675,2022-05-09,0,card
P7051879,C100675,2023-04-04,0,upi
P5313938,C100676,2022-08-25,299,netbanking
P1031800,C100676,2023-08-24,2999,card
P7447059,C100676,2022-09-27,2999,upi
P2692673,C100676,2022-11-30,299,netbanking
P5756369,C100676,2024-06-12,299,netbanking
P5338511,C100676,2022-11-05,299,card
P7091887,C100677,2023-03-07,299,upi
P6191922,C100677,2023-05-12,299,netbanking
P2144554,C100677,2023-06-14,299,netbanking
P5905796,C100677,2024-03-28,299,card
P6319616,C100678,2022-06-13,2999,card
P9583530,C100678,2022-05-18,0,netbanking
P9569924,C100678,2024-02-14,0,netbanking
P7608607,C100678,2023-07-01,2999,upi
P7356998,C100678,2022-11-02,299,upi
P1288139,C100679,2024-06-04,299,netbanking
P4847644,C100679,2023-07-28,2999,card
P5194341,C100679,2022-01-26,299,card
P2379327,C100679,2022-09-01,299,netbanking
P5928239,C100679,2023-05-03,299,upi
P4986191,C100680,2022-03-20,0,upi
P2642786,C100680,2023-09-03,2999,upi
P8329397,C100681,2024-03-06,299,card
P9376023,C100681,2023-12-21,299,card
P5372688,C100681,2022-12-15,299,upi
P4601321,C100682,2022-08-13,299,netbanking
P9135166,C100682,2023-05-15,299,upi
P3223095,C100682,2023-05-11,299,netbanking
P8403760,C100682,2024-02-06,0,upi
P3046516,C100682,2024-01-26,299,card
P5217107,C100682,2023-01-06,2999,upi
P3543606,C100682,2024-05-05,299,upi
P5318214,C100682,2022-06-17,0,netbanking
P6324032,C100683,2022-06-18,299,upi
P9842520,C100685,2024-05-22,2999,card
P4532673,C100685,2023-11-25,0,upi
P2643180,C100685,2022-10-09,299,netbanking
P8965935,C100686,2022-10-22,299,netbanking
P4027073,C100686,2022-05-21,299,card
P8638851,C100687,2024-06-04,299,upi
P1730932,C100687,2022-05-30,299,card
P5991594,C100687,2023-04-01,0,upi
P9103673,C100688,2023-09-06,0,card
P9011243,C100689,2022-08-10,299,card
P1871707,C100689,2022-02-20,299,netbanking
P8207436,C100689,2024-05-26,299,upi
P3704402,C100689,2022-08-30,2999,upi
P9213416,C100689,2022-08-29,299,netbanking
P4793562,C100690,2022-08-03,2999,upi
P3672603,C100690,2023-01-17,299,upi
P1010788,C100690,2022-04-10,299,netbanking
P6728935,C100690,2023-06-28,299,card
P4174076,C100690,2023-06-27,2999,card
P8718185,C100690,2023-10-18,299,card
P6979028,C100690,2023-01-10,299,upi
P4006904,C100691,2024-03-15,2999,upi
P4797791,C100691,2023-03-02,299,netbanking
P2469840,C100691,2022-06-12,299,upi
P5716867,C100691,2023-06-25,2999,card
P7200162,C100691,2024-03-30,0,upi
P2679301,C100691,2024-06-19,299,card
P2022366,C100691,2024-01-15,0,upi
P9779833,C100691,2023-07-25,2999,netbanking
P9512760,C100692,2024-02-23,0,upi
P9655255,C100692,2023-08-01,2999,netbanking
P2565806,C100692,2023-12-29,0,card
P3054642,C100692,2023-06-25,299,netbanking
P5534357,C100692,2022-04-13,0,upi
P3015027,C100693,2023-07-29,0,upi
P4945132,C100693,2023-05-24,299,card
P1034726,C100694,2022-05-19,299,netbanking
P5281662,C100694,2023-02-26,0,card
P4363399,C100694,2022-07-14,2999,card
P6354606,C100694,2023-11-05,0,card
P6179115,C100695,2022-07-12,299,netbanking
P4147186,C100695,2022-07-20,0,card
P8612550,C100695,2022-10-18,0,card
P2657438,C100695,2023-12-31,299,card
P8462700,C100695,2024-02-27,299,netbanking
P1211079,C100696,2023-10-03,0,upi
P1847015,C100696,2022-10-04,0,netbanking
P5882851,C100697,2022-07-09,2999,card
P5647798,C100697,2022-06-01,0,upi
P4287909,C100697,2024-03-04,0,netbanking
P8709912,C100700,2023-11-29,0,card
P7311253,C100701,2022-04-25,299,upi
P4716994,C100701,2022-07-17,0,card
P5922270,C100701,2022-05-17,299,upi
P9653199,C100702,2022-01-04,2999,card
P9354230,C100702,2023-11-03,0,card
P3863988,C100702,2024-02-23,299,upi
P9055100,C100703,2022-09-18,299,upi
P5011718,C100703,2023-05-30,0,card
P1476523,C100703,2024-05-09,299,netbanking
P2993659,C100703,2023-05-13,299,netbanking
P3802068,C100704,2022-03-27,299,upi
P9317451,C100704,2023-01-10,2999,upi
P8242292,C100705,2023-08-26,299,netbanking
P2310479,C100705,2023-09-07,299,netbanking
P3457678,C100705,2022-02-21,299,upi
P2870435,C100705,2022-11-07,299,upi
P9440969,C100705,2023-08-06,299,upi
P4005807,C100705,2024-05-06,299,netbanking
P3731907,C100705,2023-04-28,299,upi
P5880139,C100705,2022-10-15,299,upi
P1626073,C100706,2022-06-30,299,card
P7440791,C100706,2023-03-28,299,card
P2293403,C100706,2023-08-08,299,netbanking
P3404937,C100706,2022-12-31,299,netbanking
P4531666,C100706,2024-04-15,299,upi
P8776443,C100707,2022-04-03,2999,netbanking
P6986767,C100708,2023-06-03,2999,card
P8150925,C100708,2022-04-20,2999,upi
P7010895,C100708,2023-02-20,0,card
P1945320,C100708,2024-05-24,2999,netbanking
P9973521,C100708,2022-04-20,2999,upi
P1883168,C100708,2022-02-19,0,upi
P5631268,C100708,2023-01-17,299,upi
P3414693,C100709,2022-01-22,2999,netbanking
P8341327,C100709,2023-04-23,299,upi
P1991456,C100709,2023-02-04,299,upi
P3121579,C100709,2022-04-30,299,netbanking
P7525711,C100710,2022-04-10,299,netbanking
P6695947,C100710,2022-05-21,2999,netbanking
P8907945,C100710,2024-05-13,2999,netbanking
P1411101,C100711,2022-04-05,299,card
P1324604,C100711,2022-02-04,2999,netbanking
P7474924,C100711,2022-08-09,2999,card
P7895468,C100711,2024-05-30,2999,upi
P6852111,C100711,2024-02-08,299,upi
P6238773,C100712,2024-05-31,299,card
P8965597,C100712,2022-09-02,2999,card
P4972428,C100712,2023-10-21,2999,card
P5532049,C100712,2023-07-16,0,card
P8567005,C100712,2024-05-28,299,upi
P2528036,C100712,2023-10-17,299,netbanking
P5521177,C100712,2024-02-02,299,netbanking
P2250434,C100713,2023-05-30,299,netbanking
P7516378,C100713,2024-06-05,0,netbanking
P1796213,C100713,2022-08-21,299,upi
P2797762,C100713,2022-06-30,0,upi
P2305064,C100713,2022-06-28,299,netbanking
P4221232,C100714,2022-06-12,0,netbanking
P4249655,C100714,2023-02-21,299,netbanking
P8962116,C100714,2024-05-23,299,netbanking
P6539891,C100714,2022-05-18,299,netbanking
P2899381,C100714,2024-04-25,299,netbanking
P3337843,C100714,2022-04-06,299,card
P9745874,C100714,2023-09-03,0,netbanking
P4449048,C100714,2022-02-02,0,netbanking
P3587567,C100715,2022-02-23,0,netbanking
P4900285,C100716,2022-06-06,0,netbanking
P1413214,C100716,2023-03-28,0,card
P1621720,C100716,2023-01-07,299,netbanking
P8622896,C100716,2023-01-28,0,upi
P5946278,C100716,2023-11-21,299,card
P3926160,C100716,2023-07-25,2999,upi
P3556957,C100717,2022-06-13,2999,card
P3679781,C100717,2023-08-13,299,card
P5720289,C100717,2022-11-30,299,card
P7598734,C100717,2024-05-19,0,upi
P5673634,C100717,2022-12-11,2999,upi
P4733590,C100718,2023-01-21,299,card
P2289696,C100718,2024-04-11,2999,upi
P2547571,C100718,2023-03-19,299,netbanking
P7217353,C100718,2022-11-01,299,upi
P1898548,C100718,2022-12-29,299,upi
P7457170,C100718,2022-07-31,299,upi
P4780017,C100718,2022-12-13,299,netbanking
P5733476,C100719,2024-02-05,0,netbanking
P4422949,C100719,2022-06-12,0,card
P3671053,C100719,2023-03-28,299,netbanking
P8331453,C100719,2022-09-19,2999,card
P8581547,C100719,2023-03-11,299,upi
P3108607,C100720,2024-02-03,0,netbanking
P7867650,C100720,2022-06-21,299,upi
P9083873,C100720,2023-12-16,0,upi
P2239425,C100720,2023-02-04,299,netbanking
P6102488,C100720,2023-05-20,299,upi
P8385587,C100720,2023-10-22,299,card
P6967011,C100722,2024-04-04,299,netbanking
P6625979,C100722,2024-02-09,299,upi
P3396078,C100722,2022-06-20,0,netbanking
P3863862,C100722,2022-10-29,2999,netbanking
P8160068,C100724,2023-09-04,299,upi
P3471620,C100724,2022-09-24,299,netbanking
P5848188,C100724,2023-01-11,0,upi
P8547984,C100724,2023-09-11,2999,card
P1882460,C100724,2023-06-30,299,card
P4848886,C100725,2022-10-06,299,netbanking
P2394296,C100725,2023-05-09,299,netbanking
P7680009,C100725,2023-09-25,2999,upi
P4171636,C100725,2022-02-10,2999,upi
P9582833,C100725,2022-10-25,0,upi
P9150684,C100725,2023-09-30,299,upi
P2820783,C100726,2022-03-12,299,card
P1778251,C100726,2023-03-15,2999,netbanking
P6838089,C100726,2022-05-06,0,card
P6758323,C100727,2024-05-16,299,card
P7216315,C100727,2022-08-29,299,upi
P2542236,C100727,2022-07-09,299,netbanking
P6334295,C100727,2022-04-09,0,card
P4079616,C100727,2022-10-14,2999,card
P1081048,C100727,2022-09-19,2999,upi
P1384436,C100728,2022-12-22,299,upi
P8806617,C100729,2022-08-07,299,upi
P2020147,C100729,2023-09-18,299,netbanking
P9802646,C100729,2023-12-22,0,upi
P1448794,C100729,2023-03-02,299,upi
P9585325,C100730,2024-04-03,2999,netbanking
P6677452,C100730,2022-09-04,299,upi
P7194624,C100730,2023-06-24,299,upi
P9433156,C100730,2022-12-27,0,upi
P4764885,C100730,2023-10-23,299,upi
P5376515,C100730,2023-03-14,2999,upi
P5410909,C100730,2022-11-25,2999,card
P8521781,C100730,2023-10-11,299,netbanking
P8532148,C100731,2024-02-23,0,card
P9105332,C100731,2023-08-12,0,netbanking
P3231131,C100731,2022-09-24,2999,netbanking
P5906470,C100731,2022-12-24,299,netbanking
P1970164,C100731,2022-06-15,299,netbanking
P7452386,C100732,2022-08-07,2999,netbanking
P3811463,C100732,2023-06-27,299,card
P9010012,C100732,2024-03-27,0,card
P7771054,C100732,2022-12-01,0,card
P9300462,C100733,2022-09-19,299,netbanking
P9858366,C100733,2023-11-20,2999,upi
P2035670,C100733,2022-12-02,299,card
P8602159,C100733,2024-04-06,0,netbanking
P8232803,C100733,2023-06-20,299,upi
P9073341,C100733,2024-04-01,299,upi
P6325701,C100733,2022-07-05,2999,netbanking
P1951719,C100733,2022-08-27,299,card
P6596049,C100734,2022-04-20,299,upi
P1095705,C100734,2023-06-27,2999,upi
P7778895,C100734,2023-07-11,2999,card
P9765062,C100734,2023-03-26,2999,netbanking
P5387900,C100734,2023-11-22,299,card
P2817103,C100734,2023-01-18,2999,upi
P4732045,C100734,2022-04-21,299,netbanking
P3663333,C100734,2023-11-27,299,netbanking
P9092258,C100735,2023-02-27,0,card
P3588769,C100735,2022-03-14,299,card
P6640560,C100735,2023-04-21,299,card
P4629948,C100735,2022-06-25,2999,upi
P1340111,C100736,2022-04-19,299,netbanking
P1141671,C100736,2024-06-17,0,upi
P3464494,C100736,2024-01-12,0,card
P7176574,C100736,2024-01-16,299,card
P7470157,C100736,2024-06-08,299,netbanking
P6337974,C100736,2022-07-15,299,card
P9151183,C100736,2022-03-17,2999,upi
P1932612,C100737,2023-04-09,0,netbanking
P4421039,C100737,2023-01-11,2999,netbanking
P4038894,C100737,2024-04-14,299,upi
P5121914,C100737,2022-02-12,299,netbanking
P2280210,C100737,2023-01-21,299,card
P1337765,C100738,2023-12-02,2999,upi
P5840407,C100738,2022-03-08,299,upi
P7834202,C100738,2022-11-16,299,netbanking
P2817810,C100739,2024-03-20,299,netbanking
P9093073,C100739,2023-09-29,299,upi
P5848175,C100739,2022-06-11,0,upi
P1962052,C100739,2022-03-14,2999,netbanking
P9272291,C100740,2023-03-14,299,upi
P9901758,C100740,2022-12-02,299,upi
P7502933,C100740,2022-01-15,299,upi
P9796467,C100741,2022-06-07,0,upi
P5465564,C100741,2023-08-29,0,upi
P2188593,C100741,2022-02-10,299,upi
P2302128,C100742,2023-04-13,299,card
P5167886,C100743,2022-02-04,299,card
P9129206,C100743,2023-12-25,299,upi
P8715924,C100743,2022-01-29,2999,netbanking
P5437216,C100744,2023-06-26,2999,card
P8698572,C100745,2024-05-03,299,upi
P1957543,C100745,2023-08-29,299,netbanking
P8805780,C100745,2023-07-20,299,netbanking
P4928017,C100745,2023-05-03,299,card
P4626324,C100745,2023-05-03,2999,upi
P2771307,C100745,2023-10-15,299,upi
P3402309,C100746,2024-04-01,2999,netbanking
P6788748,C100746,2023-04-04,299,card
P3841943,C100746,2023-09-17,299,upi
P6193017,C100746,2023-05-18,299,card
P1793720,C100746,2023-02-28,2999,upi
P1723676,C100746,2022-03-28,299,card
P8424270,C100748,2023-10-15,299,netbanking
P5899894,C100748,2023-04-27,299,upi
P1027170,C100748,2022-02-22,299,netbanking
P8750226,C100748,2023-09-01,2999,netbanking
P2056781,C100748,2022-02-26,299,netbanking
P4614022,C100748,2023-06-10,299,netbanking
P7681153,C100749,2023-01-15,2999,netbanking
P2197005,C100749,2023-01-26,0,card
P7340571,C100750,2022-01-09,299,card
P1054239,C100750,2022-04-07,299,card
P6682985,C100750,2023-06-24,2999,card
P5088177,C100750,2024-03-16,2999,card
P8612952,C100750,2024-04-10,299,upi
P1108602,C100750,2022-02-11,2999,card
P2046228,C100750,2023-05-27,2999,card
P1346982,C100750,2024-04-29,0,upi
P3510985,C100751,2022-01-07,2999,upi
P2958218,C100752,2022-05-16,299,card
P7639846,C100752,2022-06-23,299,netbanking
P4660410,C100753,2024-04-28,299,card
P1701917,C100753,2024-06-13,299,netbanking
P2607230,C100753,2022-11-23,0,upi
P1599929,C100753,2024-05-15,0,card
P2286057,C100753,2022-05-05,299,card
P2143584,C100753,2024-02-19,299,card
P7355263,C100753,2024-01-22,2999,upi
P4287186,C100753,2023-08-03,299,card
P2877401,C100754,2024-01-14,299,upi
P7409390,C100754,2022-01-06,0,netbanking
P8321076,C100754,2023-04-20,2999,upi
P9693313,C100754,2023-09-23,299,card
P2086777,C100755,2024-05-13,299,card
P2843537,C100755,2022-02-10,2999,card
P6115634,C100755,2022-10-16,299,card
P2368402,C100755,2022-03-23,299,card
P8139475,C100755,2024-03-21,299,netbanking
P4011059,C100755,2022-08-23,2999,netbanking
P3513552,C100755,2023-07-27,2999,netbanking
P2880285,C100756,2023-01-07,2999,card
P7394370,C100756,2023-08-05,299,upi
P3266913,C100757,2024-03-02,2999,card
P6525685,C100757,2023-08-28,2999,card
P7478451,C100757,2023-06-04,299,upi
P8258434,C100757,2022-05-05,2999,upi
P2821129,C100758,2022-05-30,299,upi
P9131614,C100758,2022-03-06,0,netbanking
P3616132,C100758,2022-01-21,299,card
P6482131,C100758,2024-04-12,299,upi
P6057031,C100758,2022-09-17,0,upi
P7551085,C100758,2024-03-16,0,upi
P6483456,C100758,2022-11-20,299,upi
P5620692,C100760,2023-12-25,0,card
P3628677,C100760,2024-01-27,2999,netbanking
P9694882,C100761,2024-05-14,2999,card
P5418691,C100762,2022-11-30,299,upi
P9805934,C100762,2023-10-14,299,netbanking
P8828335,C100764,2023-12-14,299,netbanking
P6514417,C100764,2022-12-20,299,upi
P3862685,C100764,2022-01-03,2999,netbanking
P3376507,C100764,2022-10-29,299,upi
