"customer_id","signup_date","gender","age_group","city","acquisition_channel"
C102206,"2024-05-01",Male,"16-18",Rajahmundry,Organic
C102207,"2022-10-21",Female,"13-15",Bengaluru,FB Ads
C102208,"2022-03-20",Male,"16-18",Hyderabad,School Partnership
C102209,"2023-10-23",Female,"10-12",Delhi,Google Ads
C102210,"2024-06-03",Female,"16-18",Rajahmundry,Google Ads
C102211,"2024-05-25",Female,"10-12",Rajahmundry,Organic
C102212,"2022-04-03",Male,"13-15",Chennai,FB Ads
C102213,"2023-09-22",Other,"16-18",Chennai,Organic
C102214,"2023-09-01",Female,"13-15",Delhi,Google Ads
C102215,"2023-06-04",Male,"13-15",Rajahmundry,Google Ads
C102216,"2023-01-29",Female,"13-15",Delhi,School Partnership
C102217,"2023-04-19",Male,"13-15",Rajahmundry,Organic
C102218,"2023-08-18",Female,"10-12",Chennai,Organic
C102219,"2023-07-22",Male,"10-12",Bengaluru,FB Ads
C102220,"2024-03-21",Female,"10-12",Vijayawada,Google Ads
C102221,"2024-01-27",Female,"13-15",Vijayawada,Google Ads
C102222,"2022-02-12",Male,"10-12",Rajahmundry,Organic
C102223,"2023-04-06",Male,"13-15",Chennai,Organic
C102224,"2024-04-09",Male,"13-15",Hyderabad,FB Ads
C102225,"2023-08-09",Male,"10-12",Hyderabad,Organic
C102226,"2023-10-30",Male,"13-15",Vijayawada,Referral
C102227,"2022-07-12",Female,"16-18",Bengaluru,FB Ads
C102228,"2022-11-26",Male,"10-12",Vijayawada,Google Ads
C102229,"2023-09-12",Male,"13-15",Rajahmundry,FB Ads
C102230,"2023-05-03",Female,"13-15",Bengaluru,Google Ads
C102231,"2023-05-29",Male,"13-15",Hyderabad,Organic
C102232,"2022-06-04",Female,"13-15",Chennai,Referral
C102233,"2022-03-05",Female,"13-15",Chennai,Organic
C102234,"2023-04-07",Female,"13-15",Rajahmundry,FB Ads
C102235,"2022-04-16",Female,"10-12",Vijayawada,Organic
C102236,"2024-04-10",Female,"13-15",Rajahmundry,FB Ads
C102237,"2024-05-07",Male,"13-15",Chennai,Organic
C102238,"2022-12-18",Male,"10-12",Hyderabad,Organic
C102239,"2024-01-02",Male,"13-15",Chennai,School Partnership
C102240,"2022-03-28",Female,"16-18",Bengaluru,Organic
C102241,"2023-06-01",Male,"13-15",Delhi,Google Ads
C102242,"2023-10-24",Female,"13-15",Chennai,School Partnership
C102243,"2022-06-26",Other,"16-18",Chennai,Organic
C102244,"2022-02-10",Female,"13-15",Delhi,Google Ads
C102245,"2022-09-11",Female,"13-15",Bengaluru,Organic
C102246,"2023-12-26",Male,"16-18",Vijayawada,Organic
C102247,"2023-03-25",Female,"16-18",Chennai,FB Ads
C102248,"2023-03-26",Female,"13-15",Rajahmundry,School Partnership
C102249,"2023-06-21",Male,"13-15",Chennai,Organic
C102250,"2023-06-20",Male,"13-15",Rajahmundry,FB Ads
C102251,"2023-09-17",Female,"16-18",Bengaluru,FB Ads
C102252,"2022-06-12",Female,"13-15",Chennai,Referral
C102253,"2023-01-08",Female,"10-12",Bengaluru,Organic
C102254,"2023-01-17",Female,"16-18",Bengaluru,Google Ads
C102255,"2022-10-17",Female,"13-15",Vijayawada,Google Ads
C102256,"2023-02-01",Female,"10-12",Chennai,Google Ads
C102257,"2023-02-23",Male,"13-15",Rajahmundry,School Partnership
C102258,"2024-03-04",Male,"13-15",Rajahmundry,Referral
C102259,"2022-12-13",Male,"16-18",Chennai,Organic
C102260,"2023-11-27",Female,"10-12",Delhi,FB Ads
C102261,"2023-09-05",Female,"16-18",Vijayawada,FB Ads
C102262,"2022-02-23",Female,"13-15",Vijayawada,Organic
C102263,"2024-03-19",Male,"10-12",Vijayawada,FB Ads
C102264,"2023-10-09",Female,"16-18",Rajahmundry,FB Ads
C102265,"2023-10-25",Female,"13-15",Bengaluru,FB Ads
C102266,"2022-12-09",Female,"10-12",Delhi,School Partnership
C102267,"2022-03-09",Female,"13-15",Vijayawada,Organic
C102268,"2022-12-04",Male,"16-18",Rajahmundry,School Partnership
C102269,"2022-04-07",Female,"13-15",Rajahmundry,FB Ads
C102270,"2023-07-26",Male,"10-12",Bengaluru,Google Ads
C102271,"2023-11-26",Male,"10-12",Chennai,Referral
C102272,"2023-01-31",Female,"10-12",Chennai,FB Ads
C102273,"2022-10-18",Female,"16-18",Vijayawada,FB Ads
C102274,"2022-09-16",Female,"13-15",Vijayawada,FB Ads
C102275,"2024-01-12",Female,"10-12",Delhi,FB Ads
C102276,"2024-05-22",Female,"10-12",Bengaluru,School Partnership
C102277,"2023-11-04",Female,"13-15",Vijayawada,Referral
C102278,"2023-09-10",Female,"16-18",Bengaluru,Organic
C102279,"2024-06-13",Male,"13-15",Rajahmundry,Organic
C102280,"2022-06-03",Male,"16-18",Vijayawada,FB Ads
C102281,"2022-12-08",Male,"13-15",Rajahmundry,Organic
C102282,"2022-03-25",Male,"10-12",Hyderabad,Google Ads
C102283,"2023-08-20",Male,"16-18",Bengaluru,Organic
C102284,"2023-11-11",Male,"13-15",Hyderabad,FB Ads
C102285,"2022-05-25",Male,"13-15",Vijayawada,Organic
C102286,"2022-12-25",Other,"16-18",Rajahmundry,Organic
C102287,"2022-11-14",Male,"10-12",Vijayawada,Google Ads
C102288,"2023-11-03",Female,"10-12",Hyderabad,FB Ads
C102289,"2023-12-17",Male,"13-15",Vijayawada,School Partnership
C102290,"2023-11-10",Female,"10-12",Delhi,Referral
C102291,"2023-02-06",Male,"10-12",Chennai,FB Ads
C102292,"2022-05-13",Male,"10-12",Hyderabad,Organic
C102293,"2023-09-02",Female,"10-12",Vijayawada,Referral
C102294,"2023-12-27",Male,"16-18",Rajahmundry,School Partnership
C102295,"2022-03-28",Male,"10-12",Vijayawada,Referral
C102296,"2022-11-14",Male,"13-15",Rajahmundry,Organic
C102297,"2023-07-27",Male,"13-15",Chennai,School Partnership
C102298,"2023-01-21",Male,"13-15",Vijayawada,Organic
C102299,"2023-10-21",Male,"10-12",Chennai,Google Ads
C102300,"2024-03-21",Female,"16-18",Hyderabad,School Partnership
C102301,"2022-12-03",Female,"10-12",Rajahmundry,Organic
C102302,"2024-04-12",Female,"16-18",Delhi,School Partnership
C102303,"2022-05-11",Male,"16-18",Hyderabad,Organic
C102304,"2023-11-18",Female,"13-15",Rajahmundry,School Partnership
C102305,"2023-12-21",Male,"13-15",Chennai,Organic
C102306,"2024-04-28",Male,"13-15",Bengaluru,School Partnership
C102307,"2024-01-27",Female,"13-15",Vijayawada,Organic
C102308,"2023-12-03",Male,"16-18",Chennai,Google Ads
C102309,"2023-06-24",Male,"16-18",Rajahmundry,FB Ads
C102310,"2022-04-06",Female,"13-15",Rajahmundry,FB Ads
C102311,"2023-10-24",Female,"13-15",Rajahmundry,Organic
C102312,"2023-11-18",Female,"16-18",Rajahmundry,Google Ads
C102313,"2023-03-10",Female,"16-18",Vijayawada,Organic
C102314,"2023-06-05",Other,"13-15",Hyderabad,FB Ads
C102315,"2023-01-06",Male,"13-15",Delhi,Organic
C102316,"2022-01-19",Male,"10-12",Bengaluru,School Partnership
C102317,"2023-01-07",Male,"16-18",Vijayawada,Organic
C102318,"2022-11-13",Male,"10-12",Rajahmundry,Organic
C102319,"2022-07-04",Male,"13-15",Vijayawada,Organic
C102320,"2022-08-08",Female,"10-12",Chennai,FB Ads
C102321,"2022-12-16",Female,"10-12",Delhi,Organic
C102322,"2024-02-24",Female,"13-15",Rajahmundry,FB Ads
C102323,"2023-05-13",Male,"16-18",Bengaluru,Referral
C102324,"2022-07-16",Female,"10-12",Rajahmundry,Google Ads
C102325,"2022-08-20",Female,"13-15",Delhi,FB Ads
C102326,"2022-05-21",Female,"10-12",Bengaluru,Organic
C102327,"2022-06-08",Male,"10-12",Delhi,Google Ads
C102328,"2022-03-21",Female,"13-15",Bengaluru,Organic
C102329,"2022-10-30",Male,"13-15",Hyderabad,Google Ads
C102330,"2024-05-14",Male,"10-12",Hyderabad,Organic
C102331,"2024-03-18",Male,"13-15",Vijayawada,FB Ads
C102332,"2022-04-14",Female,"10-12",Vijayawada,FB Ads
C102333,"2023-06-04",Female,"13-15",Bengaluru,Referral
C102334,"2024-02-29",Male,"16-18",Rajahmundry,Organic
C102335,"2023-07-07",Male,"16-18",Chennai,FB Ads
C102336,"2024-05-05",Male,"13-15",Chennai,Organic
C102337,"2024-01-27",Male,"13-15",Rajahmundry,Google Ads
C102338,"2023-06-24",Male,"16-18",Rajahmundry,School Partnership
C102339,"2022-02-08",Male,"10-12",Hyderabad,FB Ads
C102340,"2023-11-09",Female,"16-18",Chennai,FB Ads
C102341,"2022-12-11",Male,"16-18",Bengaluru,School Partnership
C102342,"2024-06-16",Male,"10-12",Delhi,FB Ads
C102343,"2024-02-24",Male,"10-12",Vijayawada,FB Ads
C102344,"2023-09-25",Female,"16-18",Delhi,FB Ads
C102345,"2022-05-15",Female,"13-15",Hyderabad,Google Ads
C102346,"2023-09-04",Female,"10-12",Chennai,Organic
C102347,"2023-01-21",Male,"10-12",Rajahmundry,Referral
C102348,"2022-06-07",Female,"13-15",Chennai,FB Ads
C102349,"2022-06-16",Male,"13-15",Bengaluru,Organic
C102350,"2022-07-05",Female,"13-15",Hyderabad,Google Ads
C102351,"2024-05-01",Female,"16-18",Rajahmundry,FB Ads
C102352,"2023-12-11",Female,"10-12",Delhi,Organic
C102353,"2024-02-29",Female,"13-15",Bengaluru,Google Ads
C102354,"2023-10-02",Female,"13-15",Delhi,Referral
C102355,"2024-04-08",Male,"13-15",Vijayawada,Referral
C102356,"2022-06-19",Female,"10-12",Hyderabad,School Partnership
C102357,"2024-01-09",Male,"16-18",Bengaluru,Referral
C102358,"2023-03-25",Female,"16-18",Bengaluru,Organic
C102359,"2022-02-14",Male,"13-15",Delhi,FB Ads
C102360,"2023-02-25",Male,"13-15",Rajahmundry,Referral
C102361,"2023-01-09",Male,"10-12",Vijayawada,FB Ads
C102362,"2023-11-24",Male,"13-15",Delhi,Google Ads
C102363,"2024-01-07",Female,"13-15",Bengaluru,Google Ads
C102364,"2022-09-01",Female,"13-15",Hyderabad,FB Ads
C102365,"2023-03-31",Male,"16-18",Bengaluru,School Partnership
C102366,"2023-09-18",Male,"13-15",Chennai,FB Ads
C102367,"2022-10-19",Female,"13-15",Hyderabad,FB Ads
C102368,"2024-02-10",Male,"16-18",Hyderabad,School Partnership
C102369,"2024-02-06",Female,"10-12",Bengaluru,FB Ads
C102370,"2024-03-13",Female,"13-15",Rajahmundry,Organic
C102371,"2023-04-05",Female,"13-15",Hyderabad,FB Ads
C102372,"2022-08-28",Female,"13-15",Chennai,Referral
C102373,"2023-07-01",Male,"16-18",Delhi,Google Ads
C102374,"2022-09-02",Female,"13-15",Rajahmundry,Google Ads
C102375,"2022-11-13",Male,"16-18",Rajahmundry,Google Ads
C102376,"2024-04-08",Male,"13-15",Rajahmundry,Organic
C102377,"2024-03-14",Female,"13-15",Hyderabad,Referral
C102378,"2023-04-26",Male,"16-18",Rajahmundry,Referral
C102379,"2024-05-05",Female,"10-12",Bengaluru,Organic
C102380,"2022-07-18",Female,"10-12",Rajahmundry,Organic
C102381,"2023-01-12",Female,"13-15",Chennai,School Partnership
C102382,"2023-11-26",Female,"10-12",Vijayawada,Referral
C102383,"2023-08-08",Male,"10-12",Chennai,Referral
C102384,"2023-03-28",Male,"13-15",Hyderabad,Referral
C102385,"2023-04-18",Female,"13-15",Rajahmundry,FB Ads
C102386,"2024-02-27",Male,"13-15",Rajahmundry,Google Ads
C102387,"2022-10-16",Female,"16-18",Bengaluru,FB Ads
C102388,"2024-03-07",Female,"13-15",Delhi,Organic
C102389,"2023-01-27",Female,"16-18",Rajahmundry,Google Ads
C102390,"2023-05-30",Male,"10-12",Chennai,FB Ads
C102391,"2023-06-25",Male,"13-15",Hyderabad,Google Ads
C102392,"2023-03-05",Male,"16-18",Vijayawada,FB Ads
C102393,"2022-06-15",Male,"13-15",Rajahmundry,FB Ads
C102394,"2024-04-16",Female,"13-15",Vijayawada,Organic
C102395,"2022-07-24",Male,"13-15",Rajahmundry,Organic
C102396,"2024-03-31",Male,"10-12",Hyderabad,Organic
C102397,"2023-09-12",Male,"13-15",Delhi,Organic
C102398,"2022-05-22",Female,"13-15",Chennai,School Partnership
C102399,"2024-06-12",Female,"16-18",Hyderabad,Organic
C102400,"2022-09-14",Male,"10-12",Vijayawada,Organic
C102401,"2022-02-23",Male,"16-18",Rajahmundry,FB Ads
C102402,"2023-10-19",Male,"16-18",Vijayawada,Google Ads
C102403,"2023-05-08",Male,"10-12",Chennai,Organic
C102404,"2024-06-14",Female,"13-15",Hyderabad,Google Ads
C102405,"2023-01-16",Female,"16-18",Vijayawada,Google Ads
C102406,"2023-07-22",Male,"16-18",Vijayawada,Organic
C102407,"2022-04-16",Male,"13-15",Chennai,Organic
C102408,"2023-12-30",Other,"13-15",Rajahmundry,School Partnership
C102409,"2024-05-16",Male,"13-15",Vijayawada,Referral
C102410,"2023-06-13",Female,"13-15",Chennai,Google Ads
C102411,"2024-05-21",Male,"10-12",Rajahmundry,Organic
C102412,"2022-05-08",Female,"13-15",Delhi,FB Ads
C102413,"2022-10-19",Male,"10-12",Rajahmundry,FB Ads
C102414,"2022-03-27",Female,"10-12",Delhi,Organic
C102415,"2024-02-21",Other,"13-15",Hyderabad,FB Ads
C102416,"2022-06-14",Male,"13-15",Chennai,Google Ads
C102417,"2022-10-07",Male,"13-15",Rajahmundry,Organic
C102418,"2023-04-06",Male,"13-15",Delhi,Google Ads
C102419,"2023-06-10",Male,"13-15",Delhi,Referral
C102420,"2022-05-31",Male,"10-12",Hyderabad,Organic
C102421,"2024-04-30",Male,"13-15",Bengaluru,Referral
C102422,"2023-03-24",Female,"16-18",Chennai,Organic
C102423,"2022-04-04",Male,"13-15",Bengaluru,Referral
C102424,"2022-08-16",Male,"13-15",Rajahmundry,Organic
C102425,"2024-04-16",Female,"13-15",Chennai,Organic
C102426,"2023-04-07",Male,"16-18",Hyderabad,Google Ads
C102427,"2022-12-24",Female,"10-12",Rajahmundry,FB Ads
C102428,"2022-01-28",Male,"13-15",Chennai,School Partnership
C102429,"2023-03-01",Female,"13-15",Chennai,FB Ads
C102430,"2022-02-24",Female,"13-15",Bengaluru,Organic
C102431,"2023-02-10",Female,"10-12",Rajahmundry,FB Ads
C102432,"2023-05-30",Other,"13-15",Hyderabad,FB Ads
C102433,"2023-01-18",Male,"10-12",Hyderabad,Organic
C102434,"2022-08-30",Other,"13-15",Rajahmundry,Google Ads
C102435,"2023-01-31",Male,"13-15",Rajahmundry,Google Ads
C102436,"2022-03-25",Male,"10-12",Delhi,Referral
C102437,"2023-01-19",Male,"16-18",Vijayawada,School Partnership
C102438,"2022-08-18",Female,"10-12",Bengaluru,Organic
C102439,"2022-01-29",Male,"16-18",Rajahmundry,Google Ads
C102440,"2022-11-23",Female,"13-15",Rajahmundry,FB Ads
C102441,"2022-04-12",Female,"10-12",Vijayawada,Google Ads
C102442,"2024-05-09",Female,"10-12",Vijayawada,FB Ads
C102443,"2024-01-02",Female,"16-18",Chennai,School Partnership
C102444,"2023-10-28",Male,"10-12",Hyderabad,Google Ads
C102445,"2022-12-10",Male,"10-12",Bengaluru,School Partnership
C102446,"2024-03-21",Male,"13-15",Chennai,Referral
C102447,"2022-05-30",Male,"13-15",Rajahmundry,School Partnership
C102448,"2022-05-21",Male,"13-15",Vijayawada,Referral
C102449,"2022-02-09",Male,"10-12",Delhi,FB Ads
C102450,"2022-10-21",Male,"10-12",Hyderabad,Organic
C102451,"2024-04-29",Other,"10-12",Chennai,FB Ads
C102452,"2023-04-29",Female,"10-12",Delhi,Organic
C102453,"2023-12-14",Male,"13-15",Hyderabad,FB Ads
C102454,"2024-05-01",Female,"13-15",Delhi,FB Ads
C102455,"2022-05-23",Male,"10-12",Vijayawada,FB Ads
C102456,"2024-02-17",Male,"13-15",Chennai,School Partnership
C102457,"2023-12-24",Female,"13-15",Chennai,School Partnership
C102458,"2023-04-26",Female,"16-18",Hyderabad,Organic
C102459,"2023-04-05",Male,"16-18",Delhi,FB Ads
C102460,"2023-09-23",Other,"16-18",Vijayawada,FB Ads
C102461,"2022-01-06",Female,"10-12",Rajahmundry,FB Ads
C102462,"2022-03-23",Female,"10-12",Chennai,Google Ads
C102463,"2022-01-20",Female,"13-15",Rajahmundry,FB Ads
C102464,"2022-09-20",Female,"10-12",Vijayawada,FB Ads
C102465,"2022-08-09",Male,"13-15",Chennai,Referral
C102466,"2024-05-05",Male,"16-18",Chennai,Referral
C102467,"2022-06-03",Male,"16-18",Delhi,Organic
C102468,"2023-07-16",Male,"16-18",Rajahmundry,Google Ads
C102469,"2024-01-15",Female,"13-15",Delhi,FB Ads
C102470,"2023-09-16",Male,"13-15",Bengaluru,Organic
C102471,"2023-06-25",Other,"13-15",Rajahmundry,Organic
C102472,"2023-03-10",Female,"10-12",Rajahmundry,FB Ads
C102473,"2022-04-24",Female,"13-15",Bengaluru,FB Ads
C102474,"2024-03-05",Female,"10-12",Vijayawada,Organic
C102475,"2022-10-23",Female,"13-15",Vijayawada,Google Ads
C102476,"2022-09-01",Male,"13-15",Chennai,Google Ads
C102477,"2022-11-05",Female,"13-15",Hyderabad,Organic
C102478,"2022-05-05",Male,"16-18",Delhi,Organic
C102479,"2022-02-18",Female,"13-15",Hyderabad,Referral
C102480,"2022-09-02",Male,"16-18",Chennai,Organic
C102481,"2023-03-06",Female,"10-12",Hyderabad,School Partnership
C102482,"2023-10-17",Female,"13-15",Rajahmundry,Google Ads
C102483,"2024-03-23",Male,"13-15",Rajahmundry,Organic
C102484,"2023-09-30",Male,"13-15",Bengaluru,Organic
C102485,"2023-04-14",Other,"16-18",Bengaluru,Organic
C102486,"2022-03-06",Female,"10-12",Chennai,Organic
C102487,"2022-04-24",Female,"13-15",Chennai,Organic
C102488,"2024-05-06",Female,"13-15",Chennai,Google Ads
C102489,"2023-05-27",Male,"16-18",Rajahmundry,Organic
C102490,"2023-09-04",Male,"10-12",Hyderabad,FB Ads
C102491,"2023-07-03",Male,"16-18",Delhi,FB Ads
C102492,"2022-01-17",Female,"13-15",Chennai,Organic
C102493,"2023-10-10",Male,"10-12",Chennai,Organic
C102494,"2023-06-12",Female,"13-15",Rajahmundry,Organic
C102495,"2023-08-12",Female,"13-15",Delhi,Organic
C102496,"2022-09-05",Female,"13-15",Rajahmundry,Google Ads
C102497,"2024-01-06",Female,"16-18",Delhi,Organic
C102498,"2022-05-28",Other,"13-15",Rajahmundry,Google Ads
C102499,"2022-10-26",Male,"13-15",Hyderabad,FB Ads
C102500,"2023-03-16",Female,"13-15",Chennai,FB Ads
C102501,"2022-01-02",Female,"10-12",Vijayawada,FB Ads
C102502,"2023-09-22",Female,"10-12",Vijayawada,Google Ads
C102503,"2022-12-28",Female,"13-15",Chennai,Organic
C102504,"2022-09-04",Male,"13-15",Chennai,Organic
C102505,"2023-08-08",Male,"10-12",Chennai,FB Ads
C102506,"2023-03-03",Female,"13-15",Chennai,Organic
C102507,"2022-07-11",Male,"13-15",Delhi,FB Ads
C102508,"2023-11-12",Female,"10-12",Hyderabad,Google Ads
C102509,"2023-11-16",Female,"13-15",Vijayawada,FB Ads
C102510,"2022-03-29",Male,"10-12",Bengaluru,Google Ads
C102511,"2023-06-21",Female,"16-18",Vijayawada,FB Ads
C102512,"2023-01-05",Male,"16-18",Vijayawada,Google Ads
C102513,"2022-03-11",Female,"13-15",Rajahmundry,Google Ads
C102514,"2023-06-23",Female,"10-12",Chennai,FB Ads
C102515,"2023-07-12",Female,"16-18",Chennai,Google Ads
C102516,"2023-06-04",Male,"16-18",Chennai,Referral
C102517,"2024-03-16",Male,"16-18",Rajahmundry,FB Ads
C102518,"2023-06-04",Female,"10-12",Hyderabad,FB Ads
C102519,"2023-07-22",Female,"13-15",Hyderabad,Google Ads
C102520,"2022-01-21",Female,"16-18",Bengaluru,FB Ads
C102521,"2023-02-04",Male,"13-15",Hyderabad,Organic
C102522,"2024-06-13",Male,"13-15",Hyderabad,Referral
C102523,"2023-04-27",Male,"13-15",Chennai,Organic
C102524,"2022-02-14",Female,"13-15",Delhi,Google Ads
C102525,"2023-10-13",Male,"10-12",Vijayawada,Google Ads
C102526,"2023-02-01",Male,"13-15",Hyderabad,School Partnership
C102527,"2023-01-18",Female,"10-12",Hyderabad,Organic
C102528,"2022-09-17",Male,"13-15",Rajahmundry,FB Ads
C102529,"2024-02-05",Other,"10-12",Bengaluru,FB Ads
C102530,"2022-01-17",Female,"13-15",Delhi,Organic
C102531,"2023-01-01",Female,"10-12",Rajahmundry,Organic
C102532,"2024-03-18",Male,"13-15",Chennai,FB Ads
C102533,"2022-03-11",Male,"16-18",Vijayawada,FB Ads
C102534,"2022-12-20",Female,"10-12",Bengaluru,Organic
C102535,"2022-09-04",Female,"10-12",Rajahmundry,Google Ads
C102536,"2024-01-21",Female,"10-12",Hyderabad,Google Ads
C102537,"2023-11-04",Male,"16-18",Hyderabad,Google Ads
C102538,"2023-10-06",Female,"13-15",Bengaluru,School Partnership
C102539,"2022-04-17",Female,"13-15",Hyderabad,FB Ads
C102540,"2024-03-01",Female,"10-12",Rajahmundry,School Partnership
C102541,"2023-08-19",Female,"13-15",Rajahmundry,Referral
C102542,"2024-01-23",Female,"16-18",Hyderabad,Organic
C102543,"2024-02-14",Female,"16-18",Hyderabad,Organic
C102544,"2022-12-07",Male,"13-15",Chennai,FB Ads
C102545,"2022-05-17",Female,"10-12",Vijayawada,FB Ads
C102546,"2022-02-15",Male,"10-12",Bengaluru,FB Ads
C102547,"2022-12-27",Male,"10-12",Rajahmundry,FB Ads
C102548,"2023-07-14",Male,"10-12",Bengaluru,Google Ads
C102549,"2022-12-13",Male,"10-12",Chennai,FB Ads
C102550,"2024-04-13",Male,"10-12",Rajahmundry,Organic
C102551,"2023-10-21",Male,"13-15",Chennai,Referral
C102552,"2022-06-29",Female,"16-18",Chennai,Organic
C102553,"2024-04-30",Female,"13-15",Delhi,School Partnership
C102554,"2024-03-08",Male,"16-18",Hyderabad,Organic
C102555,"2023-12-03",Female,"13-15",Delhi,School Partnership
C102556,"2023-04-21",Female,"10-12",Bengaluru,Organic
C102557,"2023-12-14",Male,"13-15",Bengaluru,Organic
C102558,"2023-05-06",Male,"10-12",Hyderabad,Organic
C102559,"2023-10-09",Female,"13-15",Delhi,Google Ads
C102560,"2022-07-06",Female,"13-15",Bengaluru,Referral
C102561,"2024-04-10",Female,"16-18",Delhi,FB Ads
C102562,"2022-05-19",Male,"10-12",Hyderabad,School Partnership
C102563,"2022-03-06",Male,"10-12",Rajahmundry,FB Ads
C102564,"2024-01-04",Male,"16-18",Chennai,Google Ads
C102565,"2024-03-05",Male,"10-12",Chennai,Referral
C102566,"2023-04-14",Male,"13-15",Delhi,Organic
C102567,"2022-02-07",Male,"13-15",Bengaluru,FB Ads
C102568,"2022-10-28",Female,"16-18",Delhi,School Partnership
C102569,"2022-07-26",Female,"16-18",Delhi,School Partnership
C102570,"2022-02-14",Male,"16-18",Vijayawada,School Partnership
C102571,"2024-03-21",Female,"10-12",Chennai,School Partnership
C102572,"2022-07-24",Male,"16-18",Hyderabad,Organic
C102573,"2022-02-12",Male,"13-15",Delhi,Referral
C102574,"2022-11-20",Male,"13-15",Vijayawada,FB Ads
C102575,"2022-11-14",Female,"10-12",Vijayawada,School Partnership
C102576,"2023-06-12",Other,"13-15",Chennai,FB Ads
C102577,"2023-02-12",Female,"16-18",Chennai,FB Ads
C102578,"2024-04-14",Male,"16-18",Chennai,FB Ads
C102579,"2023-07-11",Female,"13-15",Hyderabad,Organic
C102580,"2023-04-30",Male,"10-12",Vijayawada,Organic
C102581,"2022-09-17",Female,"13-15",Bengaluru,Referral
C102582,"2022-02-07",Female,"16-18",Hyderabad,Referral
C102583,"2024-02-11",Male,"13-15",Rajahmundry,Organic
C102584,"2023-10-25",Female,"13-15",Delhi,Google Ads
C102585,"2022-07-15",Female,"10-12",Chennai,Google Ads
C102586,"2022-10-20",Male,"13-15",Vijayawada,FB Ads
C102587,"2023-01-01",Female,"13-15",Delhi,Organic
C102588,"2024-06-01",Male,"16-18",Hyderabad,Referral
C102589,"2024-03-10",Female,"13-15",Rajahmundry,Google Ads
C102590,"2022-02-18",Female,"13-15",Hyderabad,FB Ads
C102591,"2024-06-05",Female,"13-15",Hyderabad,Google Ads
C102592,"2023-11-03",Female,"10-12",Bengaluru,Organic
C102593,"2022-12-06",Female,"16-18",Delhi,FB Ads
C102594,"2022-10-07",Male,"13-15",Bengaluru,Organic
C102595,"2022-05-08",Female,"13-15",Hyderabad,Organic
C102596,"2024-03-29",Male,"13-15",Rajahmundry,Google Ads
C102597,"2023-01-12",Female,"13-15",Vijayawada,School Partnership
C102598,"2023-03-24",Male,"13-15",Vijayawada,FB Ads
C102599,"2023-02-14",Male,"13-15",Delhi,Organic
C102600,"2024-02-01",Female,"10-12",Chennai,Google Ads
C102601,"2023-03-27",Male,"13-15",Chennai,Referral
C102602,"2023-01-31",Female,"10-12",Vijayawada,Google Ads
C102603,"2022-12-14",Male,"13-15",Hyderabad,Referral
C102604,"2022-07-11",Male,"10-12",Hyderabad,FB Ads
C102605,"2023-05-24",Female,"13-15",Bengaluru,Google Ads
C102606,"2023-12-10",Male,"16-18",Delhi,Organic
C102607,"2023-05-25",Male,"16-18",Bengaluru,Organic
C102608,"2023-01-12",Female,"13-15",Chennai,FB Ads
C102609,"2024-03-27",Male,"13-15",Vijayawada,FB Ads
C102610,"2023-06-16",Female,"10-12",Hyderabad,School Partnership
C102611,"2022-10-01",Male,"13-15",Vijayawada,Referral
C102612,"2024-03-31",Male,"16-18",Rajahmundry,Organic
C102613,"2022-03-26",Female,"10-12",Vijayawada,Organic
C102614,"2024-01-15",Male,"13-15",Rajahmundry,FB Ads
C102615,"2023-03-11",Male,"16-18",Bengaluru,Organic
C102616,"2022-03-22",Male,"16-18",Bengaluru,Google Ads
C102617,"2023-03-17",Male,"10-12",Chennai,School Partnership
C102618,"2023-09-09",Female,"13-15",Vijayawada,School Partnership
C102619,"2024-04-22",Male,"10-12",Vijayawada,Google Ads
C102620,"2022-07-04",Female,"10-12",Rajahmundry,Referral
C102621,"2023-07-13",Female,"16-18",Bengaluru,FB Ads
C102622,"2022-10-28",Male,"16-18",Rajahmundry,Organic
C102623,"2022-11-25",Female,"16-18",Bengaluru,FB Ads
C102624,"2022-04-16",Male,"10-12",Rajahmundry,FB Ads
C102625,"2022-03-23",Other,"16-18",Bengaluru,Google Ads
C102626,"2022-12-02",Male,"13-15",Rajahmundry,Organic
C102627,"2023-11-08",Female,"13-15",Bengaluru,FB Ads
C102628,"2022-10-30",Female,"13-15",Delhi,FB Ads
C102629,"2022-11-10",Male,"10-12",Rajahmundry,School Partnership
C102630,"2023-04-02",Female,"16-18",Vijayawada,FB Ads
C102631,"2023-09-10",Female,"13-15",Chennai,Google Ads
C102632,"2024-01-05",Male,"10-12",Delhi,Google Ads
C102633,"2023-03-13",Male,"10-12",Delhi,Organic
C102634,"2022-06-20",Female,"10-12",Rajahmundry,FB Ads
C102635,"2023-12-08",Female,"10-12",Chennai,Referral
C102636,"2023-03-31",Other,"13-15",Vijayawada,FB Ads
C102637,"2022-12-26",Female,"16-18",Delhi,School Partnership
C102638,"2023-04-03",Female,"10-12",Vijayawada,Organic
C102639,"2022-02-13",Female,"10-12",Bengaluru,Organic
C102640,"2024-01-15",Male,"13-15",Chennai,Referral
C102641,"2024-06-09",Male,"16-18",Hyderabad,Referral
C102642,"2022-12-28",Female,"13-15",Bengaluru,School Partnership
C102643,"2023-09-22",Female,"13-15",Chennai,Google Ads
C102644,"2023-03-22",Male,"13-15",Rajahmundry,School Partnership
C102645,"2022-10-09",Male,"10-12",Rajahmundry,Referral
