customer_id,date,sessions,minutes_watched,courses_completed
C100709,2025-06-18,3,84,2
C100709,2025-05-16,7,168,0
C100709,2025-04-18,3,81,0
C100709,2025-03-19,4,92,1
C100709,2025-02-16,13,338,0
C100709,2025-01-20,5,235,0
C100709,2024-12-20,7,266,0
C100710,2025-11-16,4,108,0
C100710,2025-10-13,6,84,0
C100710,2025-09-14,4,132,0
C100710,2025-08-17,4,120,1
C100710,2025-07-19,7,140,1
C100710,2025-06-15,6,126,0
C100710,2025-05-16,8,184,1
C100710,2025-04-17,8,88,0
C100710,2025-03-20,6,24,0
C100710,2025-02-14,5,110,1
C100710,2025-01-20,5,50,0
C100710,2024-12-16,4,80,0
C100711,2025-11-13,4,52,0
C100711,2025-10-16,4,36,0
C100711,2025-09-13,6,72,1
C100711,2025-08-13,2,86,1
C100711,2025-07-18,2,44,1
C100711,2025-06-16,5,75,2
C100711,2025-05-17,6,96,0
C100711,2025-04-17,7,252,0
C100711,2025-03-18,6,96,1
C100711,2025-02-14,4,0,0
C100711,2025-01-20,8,128,1
C100711,2024-12-21,4,104,1
C100712,2025-11-12,7,63,1
C100712,2025-10-15,2,64,0
C100712,2025-09-16,6,180,0
C100712,2025-08-16,7,252,0
C100712,2025-07-18,6,210,1
C100712,2025-06-14,7,224,0
C100712,2025-05-15,7,126,1
C100712,2025-04-17,5,100,1
C100712,2025-03-16,6,150,1
C100712,2025-02-15,3,87,0
C100712,2025-01-17,5,80,0
C100712,2024-12-20,6,84,0
C100713,2025-11-16,4,120,1
C100713,2025-10-13,5,75,1
C100713,2025-09-17,9,144,0
C100713,2025-08-18,8,248,0
C100713,2025-07-16,3,66,1
C100713,2025-06-19,10,310,0
C100713,2025-05-19,6,132,1
C100713,2025-04-20,9,288,2
C100713,2025-03-21,12,384,1
C100713,2025-02-18,7,189,0
C100713,2025-01-15,9,81,0
C100713,2024-12-19,3,63,1
C100714,2025-11-15,4,76,0
C100714,2025-10-16,5,155,1
C100714,2025-09-15,3,42,1
C100714,2025-08-13,7,154,0
C100714,2025-07-17,3,105,1
C100714,2025-06-16,3,0,1
C100714,2025-05-19,4,28,0
C100714,2025-04-15,3,15,0
C100714,2025-03-21,2,44,1
C100714,2025-02-17,7,28,0
C100714,2025-01-15,4,84,0
C100714,2024-12-16,7,245,1
C100715,2025-11-13,6,156,0
C100715,2025-10-12,5,180,0
C100715,2025-09-12,5,135,0
C100715,2025-08-15,6,162,0
C100715,2025-07-16,7,161,0
C100715,2025-06-19,7,294,0
C100715,2025-05-16,7,119,0
C100715,2025-04-15,6,144,1
C100715,2025-03-18,6,162,0
C100715,2025-02-19,7,266,0
C100715,2025-01-15,3,123,0
C100715,2024-12-17,7,161,0
C100716,2025-11-12,2,32,2
C100716,2025-10-12,6,234,1
C100716,2025-09-14,4,68,0
C100716,2025-08-18,9,0,0
C100716,2025-07-16,7,168,1
C100716,2025-06-17,8,192,0
C100716,2025-05-15,2,12,0
C100716,2025-04-16,6,174,0
C100716,2025-03-18,4,52,0
C100716,2025-02-17,2,14,0
C100716,2025-01-17,7,168,1
C100716,2024-12-18,4,48,0
C100717,2025-11-13,5,110,0
C100717,2025-10-14,10,270,2
C100717,2025-09-15,10,0,0
C100717,2025-08-18,3,24,0
C100717,2025-07-15,7,189,0
C100717,2025-06-15,6,30,1
C100717,2025-05-15,6,186,1
C100717,2025-04-15,5,35,0
C100717,2025-03-18,5,85,1
C100717,2025-02-15,3,75,0
C100717,2025-01-19,6,162,2
C100717,2024-12-20,6,168,1
C100718,2025-11-14,2,42,0
C100718,2025-10-15,5,60,0
C100718,2025-09-17,5,125,0
C100718,2025-08-18,6,150,1
C100718,2025-07-15,4,96,1
C100718,2025-06-14,8,216,0
C100718,2025-05-18,9,225,1
C100718,2025-04-19,5,115,1
C100718,2025-03-20,6,222,1
C100718,2025-02-17,4,140,0
C100718,2025-01-19,9,369,1
C100718,2024-12-16,7,189,0
C100719,2025-11-13,8,240,0
C100719,2025-10-12,2,54,0
C100719,2025-09-12,7,105,1
C100719,2025-08-16,6,144,1
C100719,2025-07-18,3,0,0
C100719,2025-06-16,5,105,0
C100719,2025-05-16,7,140,2
C100719,2025-04-19,6,150,1
C100719,2025-03-16,4,112,0
C100719,2025-02-18,6,18,0
C100719,2025-01-19,8,216,1
C100719,2024-12-21,8,40,0
C100720,2025-11-12,7,238,0
C100720,2025-10-17,10,80,1
C100720,2025-09-15,8,96,0
C100720,2025-08-17,5,185,0
C100720,2025-07-15,7,168,1
C100720,2025-06-14,7,168,0
C100720,2025-05-20,6,198,1
C100720,2025-04-17,5,55,0
C100720,2025-03-21,5,95,0
C100720,2025-02-17,7,210,0
C100720,2025-01-15,3,33,1
C100720,2024-12-19,5,90,0
C100721,2025-11-13,6,102,0
C100721,2025-10-12,9,225,0
C100721,2025-09-16,4,164,1
C100721,2025-08-15,6,180,0
C100721,2025-07-19,3,90,1
C100721,2025-06-19,4,100,1
C100721,2025-05-18,6,102,2
C100721,2025-04-17,4,92,0
C100721,2025-03-16,8,272,0
C100721,2025-02-15,2,36,1
C100721,2025-01-20,4,60,2
C100721,2024-12-21,8,136,0
C100722,2025-11-14,1,36,0
C100722,2025-10-17,7,105,1
C100722,2025-09-12,4,108,0
C100722,2025-08-13,6,174,0
C100722,2025-07-19,4,40,0
C100722,2025-06-19,10,380,2
C100722,2025-05-20,5,170,0
C100722,2025-04-17,7,77,1
C100722,2025-03-16,5,115,1
C100722,2025-02-18,8,152,1
C100722,2025-01-17,6,150,0
C100722,2024-12-21,5,120,0
C100723,2025-11-16,2,44,0
C100723,2025-10-13,9,153,0
C100723,2025-09-17,7,175,0
C100723,2025-08-17,6,138,2
C100723,2025-07-16,5,140,1
C100723,2025-06-17,7,238,0
C100723,2025-05-16,5,70,0
C100723,2025-04-16,7,133,2
C100723,2025-03-16,6,36,0
C100723,2025-02-18,5,95,1
C100723,2025-01-15,7,203,0
C100723,2024-12-19,6,36,0
C100724,2025-11-13,4,108,0
C100724,2025-10-15,12,432,0
C100724,2025-09-13,6,138,0
C100724,2025-08-15,6,84,1
C100724,2025-07-15,5,110,0
C100724,2025-06-18,2,24,0
C100724,2025-05-19,4,0,1
C100724,2025-04-18,7,147,0
C100724,2025-03-19,11,110,0
C100724,2025-02-15,6,150,1
C100724,2025-01-16,8,168,0
C100724,2024-12-16,5,185,0
C100725,2025-11-15,5,125,0
C100725,2025-10-15,7,280,1
C100725,2025-09-14,5,80,1
C100725,2025-08-18,6,186,0
C100725,2025-07-15,5,80,0
C100725,2025-06-18,8,232,0
C100725,2025-05-20,4,64,0
C100725,2025-04-18,6,180,1
C100725,2025-03-17,2,24,0
C100725,2025-02-16,4,152,0
C100725,2025-01-17,6,186,0
C100725,2024-12-17,8,160,0
C100726,2025-11-16,7,189,0
C100726,2025-10-15,4,84,0
C100726,2025-09-14,5,190,0
C100726,2025-08-17,4,116,0
C100726,2025-07-14,7,161,0
C100726,2025-06-15,4,112,0
C100726,2025-05-17,2,22,0
C100726,2025-04-15,2,58,0
C100726,2025-03-18,8,120,0
C100726,2025-02-17,2,46,2
C100726,2025-01-15,5,150,0
C100726,2024-12-20,4,56,0
C100727,2025-11-15,5,105,1
C100727,2025-10-17,5,130,1
C100727,2025-09-16,2,24,1
C100727,2025-08-18,11,319,1
C100727,2025-07-16,4,100,1
C100727,2025-06-14,7,210,0
C100727,2025-05-19,4,136,3
C100727,2025-04-15,8,144,1
C100727,2025-03-18,4,120,1
C100727,2025-02-16,5,145,1
C100727,2025-01-18,6,78,1
C100727,2024-12-20,4,112,0
C100728,2025-11-12,4,96,0
C100728,2025-10-16,6,174,1
C100728,2025-09-15,6,78,1
C100728,2025-08-15,6,174,0
C100728,2025-07-15,9,297,1
C100728,2025-06-17,6,210,0
C100728,2025-05-18,4,48,0
C100728,2025-04-16,6,126,0
C100728,2025-03-20,4,120,0
C100728,2025-02-14,7,175,0
C100728,2025-01-17,7,238,0
C100728,2024-12-16,6,210,1
C100729,2025-11-15,7,140,1
C100729,2025-10-15,2,66,0
C100729,2025-09-17,7,154,0
C100729,2025-08-18,6,210,1
C100729,2025-07-19,3,75,1
C100729,2025-06-14,4,104,0
C100729,2025-05-15,3,84,0
C100729,2025-04-15,3,72,1
C100729,2025-03-16,1,31,1
C100729,2025-02-18,2,72,1
C100729,2025-01-20,6,138,0
C100729,2024-12-17,3,90,1
C100730,2025-11-13,6,216,0
C100730,2025-10-12,8,216,1
C100730,2025-09-17,5,250,0
C100730,2025-08-18,2,70,1
C100730,2025-07-17,8,120,0
C100730,2025-06-14,7,406,0
C100730,2025-05-15,9,225,1
C100730,2025-04-17,6,150,1
C100730,2025-03-21,8,184,0
C100730,2025-02-17,8,248,0
C100730,2025-01-20,3,78,0
C100730,2024-12-17,6,126,0
C100731,2025-11-16,10,360,0
C100731,2025-10-13,6,24,0
C100731,2025-09-15,5,110,0
C100731,2025-08-16,5,145,1
C100731,2025-07-18,5,125,0
C100731,2025-06-18,5,75,1
C100731,2025-05-17,5,155,0
C100731,2025-04-20,6,180,0
C100731,2025-03-18,5,125,0
C100731,2025-02-14,4,100,0
C100731,2025-01-19,5,70,0
C100731,2024-12-16,4,60,1
C100732,2025-11-16,9,234,0
C100732,2025-10-12,6,90,0
C100732,2025-09-12,3,108,2
C100732,2025-08-13,6,96,0
C100732,2025-07-18,8,192,1
C100732,2025-06-18,6,138,1
C100732,2025-05-18,4,96,0
C100732,2025-04-17,3,96,1
C100732,2025-03-16,5,65,0
C100732,2025-02-18,2,48,0
C100732,2025-01-17,6,198,0
C100732,2024-12-17,10,130,1
C100733,2025-11-11,5,135,1
C100733,2025-10-16,5,170,0
C100733,2025-09-17,4,76,0
C100733,2025-08-18,7,0,0
C100733,2025-07-19,8,184,1
C100733,2025-06-19,8,128,1
C100733,2025-05-15,5,105,2
C100733,2025-04-20,9,234,1
C100733,2025-03-17,9,135,0
C100733,2025-02-19,5,120,1
C100733,2025-01-16,9,432,0
C100733,2024-12-17,4,84,1
C100734,2025-11-12,5,150,0
C100734,2025-10-16,9,225,0
C100734,2025-09-17,8,288,0
C100734,2025-08-14,2,62,1
C100734,2025-07-16,6,198,0
C100734,2025-06-15,2,72,1
C100734,2025-05-20,11,253,1
C100734,2025-04-15,3,129,1
C100734,2025-03-21,8,72,1
C100734,2025-02-17,8,272,1
C100734,2025-01-16,5,75,1
C100734,2024-12-21,4,108,1
C100735,2025-11-15,6,102,0
C100735,2025-10-13,5,105,0
C100735,2025-09-12,13,403,1
C100735,2025-08-17,6,204,0
C100735,2025-07-17,7,161,1
C100735,2025-06-14,4,120,1
C100735,2025-05-18,6,192,0
C100735,2025-04-20,9,108,1
C100735,2025-03-19,8,232,1
C100735,2025-02-15,7,259,1
C100735,2025-01-16,6,60,1
C100735,2024-12-20,7,63,0
C100736,2025-11-12,6,84,0
C100736,2025-10-12,6,240,1
C100736,2025-09-17,6,96,0
C100736,2025-08-14,6,78,0
C100736,2025-07-14,13,234,0
C100736,2025-06-18,4,52,0
C100736,2025-05-20,11,22,0
C100736,2025-04-18,8,88,0
C100736,2025-03-16,4,132,1
C100736,2025-02-18,8,344,1
C100736,2025-01-15,6,144,0
C100736,2024-12-18,3,30,2
C100737,2025-11-13,7,210,2
C100737,2025-10-14,8,208,2
C100737,2025-09-17,2,10,0
C100737,2025-08-17,10,310,2
C100737,2025-07-16,8,152,0
C100737,2025-06-16,8,280,0
C100737,2025-05-19,6,114,0
C100737,2025-04-16,9,207,0
C100737,2025-03-16,8,48,0
C100737,2025-02-19,7,266,1
C100737,2025-01-16,6,102,0
C100737,2024-12-21,5,125,0
C100738,2025-11-15,10,160,1
C100738,2025-10-16,9,36,0
C100738,2025-09-12,10,270,1
C100738,2025-08-13,2,22,1
C100738,2025-07-16,8,48,1
C100738,2025-06-15,4,32,0
C100738,2025-05-20,6,108,0
C100738,2025-04-18,3,84,1
C100738,2025-03-17,17,629,0
C100738,2025-02-17,9,234,0
C100738,2025-01-17,7,147,1
C100738,2024-12-16,3,69,0
C100739,2025-11-14,11,220,0
C100739,2025-10-14,6,114,2
C100739,2025-09-17,8,256,1
C100739,2025-08-16,6,186,1
C100739,2025-07-14,6,216,0
C100739,2025-06-18,9,171,0
C100739,2025-05-20,3,99,0
C100739,2025-04-20,6,168,1
C100739,2025-03-21,4,92,0
C100739,2025-02-17,2,46,0
C100739,2025-01-15,7,203,0
C100739,2024-12-17,5,60,1
C100740,2025-11-15,4,108,1
C100740,2025-10-12,7,224,1
C100740,2025-09-12,8,248,0
C100740,2025-08-17,6,108,0
C100740,2025-07-19,12,408,2
C100740,2025-06-15,9,252,0
C100740,2025-05-17,8,136,0
C100740,2025-04-17,3,48,1
C100740,2025-03-20,5,185,0
C100740,2025-02-15,4,144,0
C100740,2025-01-17,10,50,2
C100740,2024-12-17,4,56,0
C100741,2025-11-12,5,75,0
C100741,2025-10-15,6,186,0
C100741,2025-09-16,4,112,0
C100741,2025-08-18,5,170,2
C100741,2025-07-15,8,264,0
C100741,2025-06-15,8,176,0
C100741,2025-05-20,6,108,0
C100741,2025-04-15,5,140,0
C100741,2025-03-19,3,45,1
C100741,2025-02-18,5,140,0
C100741,2025-01-15,6,108,0
C100741,2024-12-18,7,217,0
C100742,2025-11-12,4,72,0
C100742,2025-10-16,5,120,0
C100742,2025-09-14,1,20,0
C100742,2025-08-15,4,60,0
C100742,2025-07-14,6,204,1
C100742,2025-06-17,4,36,0
C100742,2025-05-15,9,189,0
C100742,2025-04-20,8,304,0
C100742,2025-03-16,4,104,0
C100742,2025-02-19,7,266,0
C100742,2025-01-17,4,80,0
C100742,2024-12-18,2,42,0
C100743,2025-11-13,9,270,2
C100743,2025-10-14,6,120,1
C100743,2025-09-12,5,195,0
C100743,2025-08-18,5,120,0
C100743,2025-07-15,3,72,0
C100743,2025-06-16,11,286,0
C100743,2025-05-17,9,135,0
C100743,2025-04-17,6,222,0
C100743,2025-03-20,5,75,0
C100743,2025-02-14,6,180,0
C100743,2025-01-16,6,174,0
C100743,2024-12-17,6,156,1
C100744,2025-11-15,5,155,0
C100744,2025-10-14,5,110,0
C100744,2025-09-16,2,68,2
C100744,2025-08-15,9,198,0
C100744,2025-07-15,7,196,1
C100744,2025-06-15,11,341,2
C100744,2025-05-15,6,168,0
C100744,2025-04-15,7,196,1
C100744,2025-03-19,4,104,0
C100744,2025-02-19,9,135,1
C100744,2025-01-20,5,110,0
C100744,2024-12-16,5,165,0
C100745,2025-11-11,5,20,1
C100745,2025-10-14,4,56,2
C100745,2025-09-12,3,51,0
C100745,2025-08-17,2,66,1
C100745,2025-07-16,11,319,0
C100745,2025-06-16,5,55,0
C100745,2025-05-19,5,210,0
C100745,2025-04-16,10,210,0
C100745,2025-03-20,5,105,1
C100745,2025-02-18,6,210,0
C100745,2025-01-17,6,150,0
C100745,2024-12-18,2,32,0
C100746,2025-11-13,2,54,0
C100746,2025-10-14,2,32,1
C100746,2025-09-13,4,36,0
C100746,2025-08-13,6,114,0
C100746,2025-07-15,3,51,1
C100746,2025-06-19,5,130,1
C100746,2025-05-16,7,140,1
C100746,2025-04-15,11,231,0
C100746,2025-03-16,3,114,0
C100746,2025-02-18,4,188,0
C100746,2025-01-17,7,224,1
C100746,2024-12-16,9,216,1
C100747,2025-11-13,5,150,0
C100747,2025-10-17,6,126,0
C100747,2025-09-14,3,57,1
C100747,2025-08-16,3,57,0
C100747,2025-07-18,7,224,0
C100747,2025-06-18,4,144,0
C100747,2025-05-16,7,42,0
C100747,2025-04-15,5,160,0
C100747,2025-03-17,6,126,0
C100747,2025-02-14,8,152,0
C100747,2025-01-15,5,130,1
C100747,2024-12-17,5,185,0
C100748,2025-11-12,5,130,0
C100748,2025-10-17,7,217,1
C100748,2025-09-14,7,133,0
C100748,2025-08-16,4,24,0
C100748,2025-07-15,5,85,1
C100748,2025-06-15,6,156,1
C100748,2025-05-19,5,35,1
C100748,2025-04-18,4,148,0
C100748,2025-03-17,7,168,0
C100748,2025-02-15,8,224,0
C100748,2025-01-20,9,270,0
C100748,2024-12-20,5,145,0
C100749,2025-11-14,12,156,0
C100749,2025-10-15,4,40,0
C100749,2025-09-13,6,102,0
C100749,2025-08-15,6,102,2
C100749,2025-07-16,5,0,0
C100749,2025-06-16,10,280,1
C100749,2025-05-19,7,231,0
C100749,2025-04-17,2,40,0
C100749,2025-03-19,5,210,0
C100749,2025-02-15,4,88,2
C100749,2025-01-17,3,60,0
C100749,2024-12-18,12,264,0
C100750,2025-11-14,7,35,0
C100750,2025-10-17,9,315,1
C100750,2025-09-13,4,68,2
C100750,2025-08-17,6,120,0
C100750,2025-07-15,8,72,0
C100750,2025-06-17,9,162,0
C100750,2025-05-15,10,200,0
C100750,2025-04-16,7,245,1
C100750,2025-03-21,7,238,0
C100750,2025-02-17,9,207,1
C100750,2025-01-20,8,184,1
C100750,2024-12-21,5,85,0
C100751,2025-11-11,3,90,0
C100751,2025-10-15,4,92,0
C100751,2025-09-17,6,150,1
C100751,2025-08-15,6,168,0
C100751,2025-07-19,3,117,0
C100751,2025-06-16,4,96,0
C100751,2025-05-18,4,48,1
C100751,2025-04-17,7,70,1
C100751,2025-03-17,4,76,0
C100751,2025-02-15,6,168,1
C100751,2025-01-19,3,15,0
C100751,2024-12-17,5,105,0
C100752,2025-11-16,6,138,2
C100752,2025-10-16,8,272,0
C100752,2025-09-13,10,170,0
C100752,2025-08-16,0,0,1
C100752,2025-07-16,4,148,0
C100752,2025-06-17,4,84,0
C100752,2025-05-20,8,208,0
C100752,2025-04-16,4,132,1
C100752,2025-03-17,6,126,0
C100752,2025-02-16,10,210,0
C100752,2025-01-20,8,112,1
C100752,2024-12-16,3,90,0
C100753,2025-11-16,6,252,0
C100753,2025-10-15,2,72,0
C100753,2025-09-13,3,117,1
C100753,2025-08-15,8,112,2
C100753,2025-07-19,7,140,1
C100753,2025-06-19,13,195,1
C100753,2025-05-15,6,156,1
C100753,2025-04-18,4,128,1
C100753,2025-03-21,3,81,0
C100753,2025-02-19,3,126,1
C100753,2025-01-15,5,85,1
C100753,2024-12-17,3,84,1
C100754,2025-11-15,6,162,0
C100754,2025-10-15,7,154,0
C100754,2025-09-15,4,68,0
C100754,2025-08-14,5,120,0
C100754,2025-07-14,12,360,2
C100754,2025-06-14,5,135,1
C100754,2025-05-19,4,72,2
C100754,2025-04-16,6,210,1
C100754,2025-03-18,3,93,0
C100754,2025-02-15,3,99,0
C100754,2025-01-17,8,96,2
C100754,2024-12-19,7,210,0
C100755,2025-11-11,6,210,1
C100755,2025-10-14,8,208,0
C100755,2025-09-17,5,115,0
C100755,2025-08-13,8,120,1
C100755,2025-07-18,7,210,1
C100755,2025-06-14,8,272,1
C100755,2025-05-20,6,96,0
C100755,2025-04-19,8,184,0
C100755,2025-03-17,6,168,0
C100755,2025-02-18,4,84,1
C100755,2025-01-20,5,130,0
C100755,2024-12-21,5,190,0
C100756,2025-11-16,8,296,1
C100756,2025-10-12,7,189,0
C100756,2025-09-16,5,105,0
C100756,2025-08-16,9,180,1
C100756,2025-07-14,8,216,1
C100756,2025-06-19,8,104,1
C100756,2025-05-20,9,153,0
C100756,2025-04-15,2,52,0
C100756,2025-03-17,6,138,0
C100756,2025-02-16,5,50,0
C100756,2025-01-15,4,128,0
C100756,2024-12-21,7,196,0
C100757,2025-11-13,2,60,0
C100757,2025-10-15,5,130,2
C100757,2025-09-16,4,8,1
C100757,2025-08-14,7,182,0
C100757,2025-07-19,6,162,0
C100757,2025-06-16,2,56,0
C100757,2025-05-15,1,26,0
C100757,2025-04-15,5,160,1
C100757,2025-03-17,8,264,1
C100757,2025-02-17,5,95,0
C100757,2025-01-19,4,68,0
C100757,2024-12-20,7,63,0
C100758,2025-11-15,4,100,0
C100758,2025-10-16,6,102,0
C100758,2025-09-16,10,350,1
C100758,2025-08-15,4,100,3
C100758,2025-07-15,6,186,0
C100758,2025-06-18,7,224,1
C100758,2025-05-20,8,152,1
C100758,2025-04-15,9,153,1
C100758,2025-03-17,8,304,1
C100758,2025-02-19,1,19,1
C100758,2025-01-17,3,57,0
C100758,2024-12-20,5,95,0
C100759,2025-11-16,4,100,1
C100759,2025-10-17,6,174,0
C100759,2025-09-14,10,330,1
C100759,2025-08-13,5,75,0
C100759,2025-07-18,7,63,0
C100759,2025-06-19,7,182,0
C100759,2025-05-19,7,217,0
C100759,2025-04-18,10,260,1
C100759,2025-03-20,8,216,0
C100759,2025-02-16,7,196,2
C100759,2025-01-15,6,102,0
C100759,2024-12-16,8,200,0
C100760,2025-11-13,5,160,1
C100760,2025-10-16,9,207,1
C100760,2025-09-15,3,42,0
C100760,2025-08-13,4,72,0
C100760,2025-07-15,6,102,0
C100760,2025-06-16,5,105,0
C100760,2025-05-18,14,602,0
C100760,2025-04-19,7,189,0
C100760,2025-03-18,4,60,0
C100760,2025-02-14,5,190,0
C100760,2025-01-15,6,174,0
C100760,2024-12-19,8,272,1
C100761,2025-11-16,6,192,1
C100761,2025-10-12,2,62,0
C100761,2025-09-15,7,133,1
C100761,2025-08-15,10,310,0
C100761,2025-07-14,10,200,0
C100761,2025-06-19,7,77,2
C100761,2025-05-15,6,102,1
C100761,2025-04-18,7,112,0
C100761,2025-03-19,7,182,1
C100761,2025-02-16,8,216,1
C100761,2025-01-15,8,272,0
C100761,2024-12-17,5,140,0
C100762,2025-11-14,7,112,0
C100762,2025-10-14,5,100,0
C100762,2025-09-12,6,156,1
C100762,2025-08-15,7,189,2
C100762,2025-07-17,7,210,0
C100762,2025-06-19,7,252,1
C100762,2025-05-15,12,300,1
C100762,2025-04-17,10,310,2
C100762,2025-03-17,4,64,0
C100762,2025-02-16,9,207,0
C100762,2025-01-19,4,92,0
C100762,2024-12-19,4,56,0
C100763,2025-11-11,6,138,0
C100763,2025-10-15,6,90,1
C100763,2025-09-15,8,112,1
C100763,2025-08-16,7,84,1
C100763,2025-07-18,13,91,0
C100763,2025-06-17,5,145,1
C100763,2025-05-18,5,95,0
C100763,2025-04-15,6,198,0
C100763,2025-03-21,7,182,0
C100763,2025-02-17,4,40,1
C100763,2025-01-17,6,156,1
C100763,2024-12-16,5,90,0
C100764,2025-11-13,6,162,0
C100764,2025-10-13,3,69,1
C100764,2025-09-13,7,154,1
C100764,2025-08-13,5,180,0
C100764,2025-07-16,6,180,0
C100764,2025-06-17,4,132,0
C100764,2025-05-16,5,55,0
C100764,2025-04-19,5,90,0
C100764,2025-03-16,8,216,0
C100764,2025-02-14,4,180,1
C100764,2025-01-18,2,68,0
C100764,2024-12-17,6,54,0
C100765,2025-11-15,5,140,0
C100765,2025-10-15,4,52,0
C100765,2025-09-13,12,348,0
C100765,2025-08-13,2,62,0
C100765,2025-07-18,3,57,0
C100765,2025-06-14,5,55,0
C100765,2025-05-18,9,252,0
C100765,2025-04-15,3,81,0
C100765,2025-03-17,6,96,0
C100765,2025-02-16,7,77,0
C100765,2025-01-15,11,407,1
C100765,2024-12-20,6,126,1
C100766,2025-11-13,2,68,1
C100766,2025-10-14,1,40,0
C100766,2025-09-16,3,108,0
C100766,2025-08-15,8,184,2
C100766,2025-07-16,8,264,1
C100766,2025-06-17,4,8,0
C100766,2025-05-16,8,112,0
C100766,2025-04-18,5,90,0
C100766,2025-03-20,4,60,0
C100766,2025-02-18,4,204,0
C100766,2025-01-20,6,96,0
C100766,2024-12-16,6,270,1
C100767,2025-11-13,5,140,0
C100767,2025-10-14,9,270,2
C100767,2025-09-15,3,12,0
C100767,2025-08-14,6,120,1
C100767,2025-07-16,3,60,0
C100767,2025-06-19,6,174,0
C100767,2025-05-16,11,176,1
C100767,2025-04-16,6,216,1
C100767,2025-03-19,9,306,1
C100767,2025-02-18,2,58,1
C100767,2025-01-19,5,60,1
C100767,2024-12-16,4,104,0
C100768,2025-11-13,8,184,0
C100768,2025-10-13,6,180,0
C100768,2025-09-13,2,68,1
C100768,2025-08-17,4,128,0
C100768,2025-07-14,6,156,0
C100768,2025-06-14,3,72,1
C100768,2025-05-18,6,180,1
C100768,2025-04-18,5,185,0
C100768,2025-03-20,6,102,1
C100768,2025-02-14,5,155,0
C100768,2025-01-17,5,110,0
C100768,2024-12-17,6,156,1
C100769,2025-11-11,10,100,2
C100769,2025-10-15,7,105,1
C100769,2025-09-13,9,171,0
C100769,2025-08-18,5,115,1
C100769,2025-07-17,3,42,0
C100769,2025-06-19,10,200,1
C100769,2025-05-15,9,234,1
C100769,2025-04-18,3,75,0
C100769,2025-03-19,5,135,1
C100769,2025-02-19,4,124,0
C100769,2025-01-18,6,90,0
C100769,2024-12-16,9,81,1
C100770,2025-11-16,5,100,0
C100770,2025-10-13,8,192,0
C100770,2025-09-16,6,78,0
C100770,2025-08-14,7,112,0
C100770,2025-07-17,4,180,3
C100770,2025-06-16,6,90,0
C100770,2025-05-17,11,363,1
C100770,2025-04-19,8,216,2
C100770,2025-03-16,4,92,0
C100770,2025-02-19,4,136,1
C100770,2025-01-20,6,336,1
C100770,2024-12-18,10,380,0
C100771,2025-11-15,4,88,1
C100771,2025-10-15,8,72,0
C100771,2025-09-16,2,46,0
C100771,2025-08-14,4,100,0
C100771,2025-07-18,6,84,0
C100771,2025-06-15,7,133,1
C100771,2025-05-20,7,91,0
C100771,2025-04-15,8,152,0
C100771,2025-03-18,8,72,1
C100771,2025-02-16,5,150,1
C100771,2025-01-19,5,160,0
C100771,2024-12-16,6,114,0
C100772,2025-11-13,3,84,1
C100772,2025-10-16,3,30,1
C100772,2025-09-13,11,253,1
C100772,2025-08-16,8,232,0
C100772,2025-07-17,3,84,0
C100772,2025-06-14,1,22,1
C100772,2025-05-18,11,220,0
C100772,2025-04-15,7,112,1
C100772,2025-03-16,5,160,1
C100772,2025-02-14,4,124,0
C100772,2025-01-20,9,162,1
C100772,2024-12-20,5,150,0
C100773,2025-11-12,5,95,0
C100773,2025-10-17,1,26,1
C100773,2025-09-17,5,110,1
C100773,2025-08-15,6,300,0
C100773,2025-07-18,6,60,0
C100773,2025-06-17,4,152,0
C100773,2025-05-16,3,87,0
C100773,2025-04-18,10,200,0
C100773,2025-03-21,9,153,0
C100773,2025-02-17,6,144,1
C100773,2025-01-20,4,60,0
C100773,2024-12-16,7,112,1
C100774,2025-11-15,7,140,0
C100774,2025-10-12,6,222,0
C100774,2025-09-12,6,132,0
C100774,2025-08-13,5,80,1
C100774,2025-07-19,6,114,1
C100774,2025-06-17,1,8,1
C100774,2025-05-18,7,147,1
C100774,2025-04-20,6,156,0
C100774,2025-03-16,4,140,0
C100774,2025-02-18,6,144,0
C100774,2025-01-16,7,210,0
C100774,2024-12-21,6,312,0
C100775,2025-11-14,5,130,0
C100775,2025-10-16,6,192,0
C100775,2025-09-15,8,136,1
C100775,2025-08-17,3,93,0
C100775,2025-07-19,8,64,0
C100775,2025-06-18,5,170,2
C100775,2025-05-17,9,351,0
C100775,2025-04-16,10,130,0
C100775,2025-03-19,5,85,2
C100775,2025-02-14,5,40,1
C100775,2025-01-15,6,162,1
C100775,2024-12-16,8,192,0
C100776,2025-11-11,5,140,0
C100776,2025-10-16,5,205,1
C100776,2025-09-16,6,108,0
C100776,2025-08-15,7,126,0
C100776,2025-07-15,6,108,1
C100776,2025-06-17,7,266,0
C100776,2025-05-19,4,60,0
C100776,2025-04-20,7,238,0
C100776,2025-03-16,2,68,1
C100776,2025-02-14,4,72,1
C100776,2025-01-20,4,108,0
C100776,2024-12-21,8,152,1
C100777,2025-11-15,11,242,0
C100777,2025-10-16,5,90,0
C100777,2025-09-12,6,138,0
C100777,2025-08-16,3,45,0
C100777,2025-07-15,5,95,0
C100777,2025-06-19,3,90,1
C100777,2025-05-18,2,64,0
C100777,2025-04-19,6,174,1
C100777,2025-03-18,6,198,0
C100777,2025-02-17,7,154,0
C100777,2025-01-19,8,56,0
